CampID,Day,Time
2212,6,2020-07-28 01:31:07am
2420,7,2020-07-28 01:31:08am
3317,6,2020-07-28 01:31:12am
3267,6,2020-07-28 01:31:13am
2708,6,2020-07-28 01:31:16am
3317,7,2020-07-28 01:31:19am
3317,7,2020-07-28 01:31:27am
3103,6,2020-07-28 01:31:29am
2212,7,2020-07-28 01:31:31am
2212,7,2020-07-28 01:31:32am
3317,7,2020-07-28 01:31:34am
2983,7,2020-07-28 01:31:35am
2938,6,2020-07-28 01:31:43am
2905,6,2020-07-28 01:31:46am
2083,6,2020-07-28 01:31:46am
3073,6,2020-07-28 01:31:49am
2083,6,2020-07-28 01:31:50am
2083,6,2020-07-28 01:31:50am
2785,7,2020-07-28 01:31:56am
2083,6,2020-07-28 01:31:59am
2083,6,2020-07-28 01:31:59am
2742,6,2020-07-28 01:32:02am
3073,7,2020-07-28 01:32:02am
2400,7,2020-07-28 01:32:08am
2193,7,2020-07-28 01:32:15am
3611,6,2020-07-28 01:32:16am
2326,7,2020-07-28 01:32:19am
3611,7,2020-07-28 01:32:21am
2550,6,2020-07-28 01:32:23am
2193,7,2020-07-28 01:32:39am
2550,7,2020-07-28 01:32:39am
2179,7,2020-07-28 01:32:42am
2550,7,2020-07-28 01:32:47am
2714,7,2020-07-28 01:32:49am
3292,6,2020-07-28 01:32:50am
2550,6,2020-07-28 01:32:51am
3292,6,2020-07-28 01:32:52am
2179,6,2020-07-28 01:32:52am
9,6,2020-07-28 01:32:55am
9004,6,2020-07-28 01:32:59am
2324,6,2020-07-28 01:32:59am
2179,7,2020-07-28 01:33:00am
3292,7,2020-07-28 01:33:04am
2550,7,2020-07-28 01:33:07am
2947,6,2020-07-28 01:33:07am
2324,7,2020-07-28 01:33:16am
3267,6,2020-07-28 01:33:20am
3632,7,2020-07-28 01:33:30am
3632,7,2020-07-28 01:33:33am
2974,6,2020-07-28 01:33:33am
9004,6,2020-07-28 01:33:36am
2416,6,2020-07-28 01:33:47am
3559,6,2020-07-28 01:33:48am
2416,6,2020-07-28 01:33:50am
2416,7,2020-07-28 01:33:55am
2416,7,2020-07-28 01:33:55am
2247,7,2020-07-28 01:33:57am
2974,7,2020-07-28 01:33:58am
2974,7,2020-07-28 01:34:05am
2793,7,2020-07-28 01:34:14am
3291,6,2020-07-28 01:34:45am
2481,6,2020-07-28 01:35:12am
9015,7,2020-07-28 01:35:21am
2960,6,2020-07-28 01:35:41am
3157,7,2020-07-28 01:35:48am
3398,6,2020-07-28 01:36:00am
3398,7,2020-07-28 01:36:12am
2430,6,2020-07-28 01:36:50am
2993,7,2020-07-28 01:36:52am
3202,7,2020-07-28 01:37:12am
2339,7,2020-07-28 01:37:15am
2851,6,2020-07-28 01:37:19am
2851,7,2020-07-28 01:37:28am
2454,7,2020-07-28 01:38:01am
3349,6,2020-07-28 01:38:03am
3440,7,2020-07-28 01:38:08am
2454,7,2020-07-28 01:38:10am
2460,7,2020-07-28 01:38:17am
2427,7,2020-07-28 01:38:37am
2427,7,2020-07-28 01:38:46am
2653,7,2020-07-28 01:38:51am
2427,7,2020-07-28 01:39:03am
3609,7,2020-07-28 01:39:09am
3440,7,2020-07-28 01:39:26am
2001,7,2020-07-28 01:39:51am
2001,7,2020-07-28 01:40:03am
3341,6,2020-07-28 01:40:24am
2495,6,2020-07-28 01:40:46am
5027,7,2020-07-28 01:40:55am
2850,6,2020-07-28 01:41:04am
2850,7,2020-07-28 01:41:09am
3339,7,2020-07-28 01:41:12am
5032,7,2020-07-28 01:41:12am
2853,6,2020-07-28 01:41:42am
2543,6,2020-07-28 01:41:56am
2983,6,2020-07-28 01:42:34am
2196,6,2020-07-28 01:43:22am
2551,6,2020-07-28 01:43:44am
2983,7,2020-07-28 01:43:46am
2294,7,2020-07-28 01:43:56am
3099,7,2020-07-28 01:44:19am
9010,7,2020-07-28 01:44:29am
3099,7,2020-07-28 01:44:31am
9010,7,2020-07-28 01:44:32am
3545,7,2020-07-28 01:44:45am
2877,7,2020-07-28 01:45:04am
2938,6,2020-07-28 01:45:06am
9011,7,2020-07-28 01:45:11am
2430,6,2020-07-28 01:45:14am
2615,6,2020-07-28 01:45:35am
2430,6,2020-07-28 01:45:38am
2181,7,2020-07-28 01:45:40am
2079,6,2020-07-28 01:45:41am
2079,6,2020-07-28 01:45:44am
2079,6,2020-07-28 01:45:44am
2616,6,2020-07-28 01:45:45am
3546,7,2020-07-28 01:45:46am
2181,7,2020-07-28 01:45:49am
2686,7,2020-07-28 01:45:54am
2079,7,2020-07-28 01:46:11am
2079,7,2020-07-28 01:46:11am
2787,7,2020-07-28 01:46:27am
3396,6,2020-07-28 01:46:29am
2787,7,2020-07-28 01:46:34am
2787,7,2020-07-28 01:46:34am
2254,6,2020-07-28 01:46:35am
2787,7,2020-07-28 01:46:36am
2078,6,2020-07-28 01:46:37am
2789,6,2020-07-28 01:46:37am
2365,7,2020-07-28 01:46:39am
2331,7,2020-07-28 01:47:08am
3610,6,2020-07-28 01:47:09am
2980,6,2020-07-28 01:47:24am
9056,7,2020-07-28 01:48:12am
2980,7,2020-07-28 01:48:13am
2079,6,2020-07-28 01:48:19am
2079,6,2020-07-28 01:48:19am
3040,7,2020-07-28 01:48:23am
2079,7,2020-07-28 01:48:27am
3323,6,2020-07-28 01:48:38am
2789,6,2020-07-28 01:48:51am
3610,7,2020-07-28 01:48:53am
2091,6,2020-07-28 01:49:30am
2407,7,2020-07-28 01:50:13am
3569,7,2020-07-28 01:50:20am
3368,6,2020-07-28 01:50:24am
3569,7,2020-07-28 01:50:25am
3323,7,2020-07-28 01:50:29am
3368,7,2020-07-28 01:50:38am
3569,7,2020-07-28 01:50:56am
2252,6,2020-07-28 01:51:00am
3323,7,2020-07-28 01:51:14am
2856,6,2020-07-28 01:51:31am
2995,6,2020-07-28 01:51:42am
5016,7,2020-07-28 01:51:42am
2995,7,2020-07-28 01:51:49am
2942,7,2020-07-28 01:52:08am
2407,7,2020-07-28 01:52:12am
2140,7,2020-07-28 01:52:16am
2942,7,2020-07-28 01:52:19am
9014,7,2020-07-28 01:52:19am
3208,7,2020-07-28 01:52:28am
2050,6,2020-07-28 01:52:29am
2050,7,2020-07-28 01:52:33am
2995,7,2020-07-28 01:52:40am
2252,6,2020-07-28 01:52:41am
2885,6,2020-07-28 01:52:44am
3673,6,2020-07-28 01:52:47am
3673,7,2020-07-28 01:52:54am
2885,7,2020-07-28 01:52:57am
3499,7,2020-07-28 01:53:28am
2562,7,2020-07-28 01:53:38am
9040,7,2020-07-28 01:54:02am
2789,7,2020-07-28 01:54:08am
2789,7,2020-07-28 01:54:08am
3324,6,2020-07-28 01:54:14am
3324,7,2020-07-28 01:54:23am
3027,6,2020-07-28 01:54:28am
5115,7,2020-07-28 01:54:35am
5006,7,2020-07-28 01:54:37am
3000,7,2020-07-28 01:54:39am
2252,6,2020-07-28 01:54:41am
3640,7,2020-07-28 01:54:49am
3000,7,2020-07-28 01:54:59am
2885,7,2020-07-28 01:55:58am
2995,7,2020-07-28 01:55:59am
2661,6,2020-07-28 01:56:22am
5113,7,2020-07-28 01:56:22am
2900,7,2020-07-28 01:56:25am
2311,7,2020-07-28 01:56:43am
3087,7,2020-07-28 01:56:58am
3103,6,2020-07-28 01:56:58am
9035,7,2020-07-28 01:57:12am
2196,7,2020-07-28 01:57:13am
2949,6,2020-07-28 01:57:15am
9035,7,2020-07-28 01:57:16am
2392,7,2020-07-28 01:57:19am
2524,7,2020-07-28 01:57:29am
5018,6,2020-07-28 01:57:33am
3027,6,2020-07-28 01:57:34am
2365,7,2020-07-28 01:57:40am
3027,6,2020-07-28 01:57:42am
2865,6,2020-07-28 01:57:44am
3003,6,2020-07-28 01:57:45am
2252,6,2020-07-28 01:57:47am
2365,7,2020-07-28 01:57:47am
2489,7,2020-07-28 01:57:48am
3003,6,2020-07-28 01:57:52am
3027,6,2020-07-28 01:57:57am
3003,6,2020-07-28 01:57:58am
2365,7,2020-07-28 01:58:02am
2058,6,2020-07-28 01:58:11am
2938,6,2020-07-28 01:58:14am
3202,7,2020-07-28 01:58:55am
3398,7,2020-07-28 01:59:11am
2947,6,2020-07-28 01:59:15am
2252,6,2020-07-28 01:59:18am
3377,7,2020-07-28 01:59:20am
2947,6,2020-07-28 01:59:24am
2191,7,2020-07-28 01:59:51am
2954,7,2020-07-28 02:00:17am
3311,7,2020-07-28 02:00:21am
2400,8,2020-07-28 02:00:35am
3377,7,2020-07-28 02:00:35am
2400,8,2020-07-28 02:00:39am
2252,6,2020-07-28 02:00:40am
2252,6,2020-07-28 02:00:40am
2400,7,2020-07-28 02:00:42am
2426,6,2020-07-28 02:01:04am
9033,6,2020-07-28 02:01:10am
2050,7,2020-07-28 02:01:11am
2542,7,2020-07-28 02:01:17am
2347,7,2020-07-28 02:01:36am
2347,7,2020-07-28 02:01:45am
3348,6,2020-07-28 02:01:48am
2079,7,2020-07-28 02:01:50am
2347,7,2020-07-28 02:01:55am
2347,7,2020-07-28 02:01:59am
2947,6,2020-07-28 02:02:10am
2096,6,2020-07-28 02:02:10am
2096,7,2020-07-28 02:02:20am
2096,7,2020-07-28 02:02:21am
9046,7,2020-07-28 02:02:24am
2838,8,2020-07-28 02:02:35am
2096,7,2020-07-28 02:02:40am
2838,7,2020-07-28 02:02:48am
9038,6,2020-07-28 02:02:54am
9038,6,2020-07-28 02:02:56am
2546,6,2020-07-28 02:02:57am
2954,7,2020-07-28 02:03:04am
3541,7,2020-07-28 02:03:07am
3342,7,2020-07-28 02:03:14am
9038,7,2020-07-28 02:03:33am
9038,6,2020-07-28 02:03:38am
2840,7,2020-07-28 02:03:40am
9038,6,2020-07-28 02:03:50am
2060,6,2020-07-28 02:03:52am
9038,6,2020-07-28 02:03:58am
2426,6,2020-07-28 02:04:36am
3192,7,2020-07-28 02:04:39am
2849,7,2020-07-28 02:04:49am
3923,6,2020-07-28 02:05:17am
3267,6,2020-07-28 02:05:18am
5119,7,2020-07-28 02:05:23am
2849,7,2020-07-28 02:05:23am
2040,7,2020-07-28 02:05:23am
2957,7,2020-07-28 02:05:43am
3611,7,2020-07-28 02:05:46am
3440,7,2020-07-28 02:06:25am
2907,8,2020-07-28 02:06:38am
2907,7,2020-07-28 02:06:49am
2024,7,2020-07-28 02:06:56am
5026,6,2020-07-28 02:06:57am
2426,6,2020-07-28 02:07:44am
2426,6,2020-07-28 02:07:44am
2426,6,2020-07-28 02:07:45am
9017,6,2020-07-28 02:10:13am
9017,7,2020-07-28 02:10:35am
5026,6,2020-07-28 02:11:06am
9046,6,2020-07-28 02:12:24am
9046,6,2020-07-28 02:12:27am
3250,6,2020-07-28 02:12:32am
3250,6,2020-07-28 02:12:32am
2999,6,2020-07-28 02:12:33am
3250,7,2020-07-28 02:12:36am
3250,7,2020-07-28 02:12:36am
3250,7,2020-07-28 02:12:36am
3250,7,2020-07-28 02:12:37am
3250,7,2020-07-28 02:12:37am
3250,7,2020-07-28 02:12:37am
3250,7,2020-07-28 02:12:40am
3250,7,2020-07-28 02:12:40am
3250,7,2020-07-28 02:12:40am
3250,7,2020-07-28 02:12:40am
3250,7,2020-07-28 02:12:41am
3250,7,2020-07-28 02:12:41am
3250,7,2020-07-28 02:12:41am
3250,7,2020-07-28 02:12:47am
3250,7,2020-07-28 02:12:48am
3250,7,2020-07-28 02:13:01am
3250,7,2020-07-28 02:13:01am
3250,7,2020-07-28 02:13:02am
3250,7,2020-07-28 02:13:02am
3250,7,2020-07-28 02:13:02am
3250,7,2020-07-28 02:13:02am
3250,7,2020-07-28 02:13:02am
3250,7,2020-07-28 02:13:03am
3250,7,2020-07-28 02:13:03am
3250,7,2020-07-28 02:13:03am
2999,7,2020-07-28 02:13:04am
2091,7,2020-07-28 02:13:04am
2999,6,2020-07-28 02:13:18am
3034,6,2020-07-28 02:13:20am
2789,7,2020-07-28 02:13:57am
2785,7,2020-07-28 02:14:46am
2448,7,2020-07-28 02:18:47am
2609,7,2020-07-28 02:19:35am
2609,7,2020-07-28 02:19:36am
3054,6,2020-07-28 02:19:43am
2708,6,2020-07-28 02:20:24am
2416,6,2020-07-28 02:21:10am
2416,6,2020-07-28 02:21:13am
3003,6,2020-07-28 02:22:32am
2060,6,2020-07-28 02:23:24am
2524,7,2020-07-28 02:25:57am
2982,7,2020-07-28 02:26:31am
3317,7,2020-07-28 02:27:23am
3317,7,2020-07-28 02:27:25am
2616,6,2020-07-28 02:28:04am
2789,6,2020-07-28 02:30:05am
2789,7,2020-07-28 02:30:13am
2781,7,2020-07-28 02:30:18am
2781,7,2020-07-28 02:30:34am
3559,6,2020-07-28 02:32:05am
3425,6,2020-07-28 02:33:55am
3425,7,2020-07-28 02:34:07am
3254,6,2020-07-28 02:34:32am
3254,7,2020-07-28 02:34:37am
3254,6,2020-07-28 02:34:42am
2938,6,2020-07-28 02:34:50am
2288,7,2020-07-28 02:35:26am
2474,6,2020-07-28 02:35:26am
2474,7,2020-07-28 02:35:32am
3267,6,2020-07-28 02:35:36am
3193,6,2020-07-28 02:38:18am
3193,7,2020-07-28 02:38:24am
3050,7,2020-07-28 02:40:35am
3184,6,2020-07-28 02:40:55am
3184,6,2020-07-28 02:41:26am
2252,6,2020-07-28 02:41:49am
5016,6,2020-07-28 02:43:41am
5016,7,2020-07-28 02:44:22am
3027,6,2020-07-28 02:44:47am
3027,6,2020-07-28 02:44:57am
3027,6,2020-07-28 02:45:04am
3027,6,2020-07-28 02:45:05am
3027,6,2020-07-28 02:45:10am
3027,6,2020-07-28 02:45:14am
3027,6,2020-07-28 02:45:14am
3027,6,2020-07-28 02:45:14am
3027,6,2020-07-28 02:45:15am
3027,6,2020-07-28 02:45:22am
2050,7,2020-07-28 02:47:18am
2317,6,2020-07-28 02:47:59am
2317,7,2020-07-28 02:48:04am
2619,7,2020-07-28 02:49:57am
3267,6,2020-07-28 02:51:17am
3267,6,2020-07-28 02:51:23am
2564,7,2020-07-28 02:51:33am
3508,6,2020-07-28 02:51:45am
2804,7,2020-07-28 02:51:46am
3508,7,2020-07-28 02:51:48am
3508,6,2020-07-28 02:51:54am
3267,6,2020-07-28 02:52:06am
2804,7,2020-07-28 02:52:09am
2804,7,2020-07-28 02:52:10am
3368,7,2020-07-28 02:52:31am
3368,8,2020-07-28 02:53:22am
2963,7,2020-07-28 02:54:27am
2963,7,2020-07-28 02:54:37am
2083,6,2020-07-28 02:54:40am
2083,6,2020-07-28 02:54:47am
2963,7,2020-07-28 02:55:09am
2564,7,2020-07-28 02:55:10am
2844,6,2020-07-28 02:56:27am
2844,7,2020-07-28 02:57:15am
3032,7,2020-07-28 02:57:18am
3032,7,2020-07-28 02:57:19am
3032,7,2020-07-28 02:57:20am
3032,7,2020-07-28 02:57:22am
3032,7,2020-07-28 02:57:23am
3027,6,2020-07-28 02:57:32am
3027,6,2020-07-28 02:57:32am
3027,6,2020-07-28 02:57:37am
3027,6,2020-07-28 02:57:43am
3027,6,2020-07-28 02:57:50am
3027,6,2020-07-28 02:57:57am
3027,6,2020-07-28 02:58:03am
3027,6,2020-07-28 02:58:03am
3027,6,2020-07-28 02:58:03am
3027,6,2020-07-28 02:58:03am
3027,6,2020-07-28 02:58:04am
3349,7,2020-07-28 02:58:16am
3349,7,2020-07-28 02:58:33am
3349,7,2020-07-28 02:58:43am
2518 ,6,2020-07-28 02:59:53am
2268,6,2020-07-28 02:59:56am
2518 ,6,2020-07-28 02:59:59am
3267,6,2020-07-28 03:01:01am
5119,7,2020-07-28 03:01:56am
5119,7,2020-07-28 03:02:09am
5119,7,2020-07-28 03:02:14am
2695,7,2020-07-28 03:03:16am
2702,6,2020-07-28 03:03:38am
2170,7,2020-07-28 03:03:49am
2170,7,2020-07-28 03:03:55am
2170,7,2020-07-28 03:03:59am
2170,7,2020-07-28 03:04:04am
3219,6,2020-07-28 03:06:35am
5018,6,2020-07-28 03:06:50am
5018,6,2020-07-28 03:07:02am
2032,7,2020-07-28 03:07:11am
2853,6,2020-07-28 03:07:18am
5018,7,2020-07-28 03:07:43am
2714,6,2020-07-28 03:08:35am
2714,6,2020-07-28 03:08:42am
2949,6,2020-07-28 03:09:22am
2096,6,2020-07-28 03:10:15am
2231,6,2020-07-28 03:11:07am
2995,7,2020-07-28 03:11:27am
2478,6,2020-07-28 03:12:04am
2478,7,2020-07-28 03:12:15am
2478,6,2020-07-28 03:12:31am
2426,6,2020-07-28 03:13:38am
2426,6,2020-07-28 03:13:38am
3547 ,7,2020-07-28 03:13:41am
2231,6,2020-07-28 03:13:43am
2231,6,2020-07-28 03:14:00am
3547 ,6,2020-07-28 03:14:01am
2426,7,2020-07-28 03:14:16am
2231,7,2020-07-28 03:16:08am
2231,7,2020-07-28 03:16:10am
2419,7,2020-07-28 03:16:15am
2231,6,2020-07-28 03:16:17am
2231,7,2020-07-28 03:16:21am
2419,7,2020-07-28 03:16:24am
2518 ,6,2020-07-28 03:17:54am
2518 ,6,2020-07-28 03:17:57am
2186,6,2020-07-28 03:20:03am
2186,6,2020-07-28 03:20:08am
2074,7,2020-07-28 03:20:33am
2074,7,2020-07-28 03:20:42am
2074,8,2020-07-28 03:20:48am
2816,6,2020-07-28 03:20:51am
2816,6,2020-07-28 03:20:51am
2074,6,2020-07-28 03:20:55am
3027,6,2020-07-28 03:21:08am
3027,6,2020-07-28 03:21:12am
9029,7,2020-07-28 03:21:13am
9038,7,2020-07-28 03:21:50am
9038,7,2020-07-28 03:21:56am
2884,7,2020-07-28 03:22:10am
2484,7,2020-07-28 03:22:27am
9038,7,2020-07-28 03:22:58am
2884,6,2020-07-28 03:23:40am
5018,6,2020-07-28 03:23:44am
5018,7,2020-07-28 03:23:50am
2074,7,2020-07-28 03:23:54am
2074,7,2020-07-28 03:23:59am
2983,7,2020-07-28 03:24:02am
2983,8,2020-07-28 03:24:57am
2983,7,2020-07-28 03:25:09am
2151,6,2020-07-28 03:27:27am
2151,7,2020-07-28 03:27:30am
2151,8,2020-07-28 03:27:48am
5019,6,2020-07-28 03:27:52am
2426,6,2020-07-28 03:28:13am
2452,7,2020-07-28 03:29:08am
9063,6,2020-07-28 03:30:56am
2407,7,2020-07-28 03:30:58am
9063,7,2020-07-28 03:31:03am
3054,7,2020-07-28 03:31:05am
2868,7,2020-07-28 03:33:00am
3311,6,2020-07-28 03:34:21am
3311,6,2020-07-28 03:34:27am
2430,6,2020-07-28 03:34:40am
2508,7,2020-07-28 03:35:10am
2495,7,2020-07-28 03:35:12am
2370,7,2020-07-28 03:35:22am
2426,6,2020-07-28 03:35:22am
2128,6,2020-07-28 03:35:27am
2151,7,2020-07-28 03:35:31am
2426,7,2020-07-28 03:35:31am
2048,6,2020-07-28 03:35:31am
3311,7,2020-07-28 03:35:43am
3311,6,2020-07-28 03:35:49am
2692,7,2020-07-28 03:35:54am
2355,6,2020-07-28 03:36:07am
2355,7,2020-07-28 03:36:11am
2048,6,2020-07-28 03:36:19am
2600,7,2020-07-28 03:36:34am
5032,7,2020-07-28 03:36:36am
2448,7,2020-07-28 03:36:52am
2058,7,2020-07-28 03:36:58am
2050,7,2020-07-28 03:37:29am
2402,7,2020-07-28 03:37:31am
2402,7,2020-07-28 03:37:37am
3607,7,2020-07-28 03:37:53am
2680,7,2020-07-28 03:38:04am
9052,7,2020-07-28 03:39:13am
3219,6,2020-07-28 03:41:14am
2213,7,2020-07-28 03:41:30am
2417,7,2020-07-28 03:41:43am
2417,7,2020-07-28 03:41:47am
2417,7,2020-07-28 03:42:41am
2416,7,2020-07-28 03:42:49am
2319,7,2020-07-28 03:42:52am
2546,7,2020-07-28 03:42:55am
2416,7,2020-07-28 03:42:55am
2723,7,2020-07-28 03:43:00am
3366,7,2020-07-28 03:43:12am
5011,7,2020-07-28 03:43:19am
2849,7,2020-07-28 03:43:20am
2544,7,2020-07-28 03:44:01am
2484,7,2020-07-28 03:44:10am
2484,6,2020-07-28 03:44:11am
2484,7,2020-07-28 03:44:16am
5110,7,2020-07-28 03:45:20am
2865,7,2020-07-28 03:45:21am
3377,7,2020-07-28 03:47:32am
2853,6,2020-07-28 03:49:01am
2853,7,2020-07-28 03:49:15am
2849,7,2020-07-28 03:49:21am
2942,7,2020-07-28 03:50:39am
3472,7,2020-07-28 03:51:07am
3472,7,2020-07-28 03:51:19am
2436,7,2020-07-28 03:52:05am
2865,7,2020-07-28 03:52:15am
2865,7,2020-07-28 03:52:22am
3103,7,2020-07-28 03:52:36am
2853,7,2020-07-28 03:52:46am
2247,7,2020-07-28 03:52:49am
2365,7,2020-07-28 03:53:06am
3546,7,2020-07-28 03:53:45am
3603,7,2020-07-28 03:54:04am
2511,7,2020-07-28 03:54:52am
2014,7,2020-07-28 03:55:53am
2787,7,2020-07-28 03:56:27am
2723,7,2020-07-28 03:56:49am
2448,7,2020-07-28 03:56:52am
2933,7,2020-07-28 03:58:50am
2696,7,2020-07-28 03:59:07am
5034,7,2020-07-28 03:59:09am
3569,7,2020-07-28 03:59:15am
2983,7,2020-07-28 03:59:45am
3078,7,2020-07-28 04:00:00am
2530,7,2020-07-28 04:00:05am
2938,7,2020-07-28 04:00:14am
2938,7,2020-07-28 04:00:16am
3499,7,2020-07-28 04:00:19am
2938,7,2020-07-28 04:00:21am
3311,7,2020-07-28 04:00:25am
2524,7,2020-07-28 04:00:25am
3499,7,2020-07-28 04:00:29am
2708,7,2020-07-28 04:00:43am
3499,7,2020-07-28 04:00:44am
3499,7,2020-07-28 04:01:10am
2686,7,2020-07-28 04:01:13am
3676,7,2020-07-28 04:01:18am
3499,7,2020-07-28 04:01:18am
3501,7,2020-07-28 04:01:20am
2714,7,2020-07-28 04:01:32am
2947,7,2020-07-28 04:01:42am
3366,7,2020-07-28 04:01:48am
2947,7,2020-07-28 04:01:51am
3342,7,2020-07-28 04:01:53am
9048,7,2020-07-28 04:01:55am
3339,7,2020-07-28 04:01:59am
2392,7,2020-07-28 04:02:04am
2072,7,2020-07-28 04:02:08am
9006,7,2020-07-28 04:02:18am
3003,6,2020-07-28 04:02:21am
2947,7,2020-07-28 04:02:22am
9006,7,2020-07-28 04:02:25am
2849,7,2020-07-28 04:02:25am
3003,7,2020-07-28 04:02:29am
3119,7,2020-07-28 04:02:34am
2856,6,2020-07-28 04:02:34am
3003,7,2020-07-28 04:02:35am
2524,7,2020-07-28 04:02:38am
3003,7,2020-07-28 04:02:40am
3003,7,2020-07-28 04:02:51am
3368,7,2020-07-28 04:02:55am
2542,7,2020-07-28 04:02:58am
3003,7,2020-07-28 04:02:59am
2960,7,2020-07-28 04:03:01am
2949,6,2020-07-28 04:03:02am
2377,7,2020-07-28 04:03:06am
2060,7,2020-07-28 04:03:13am
3027,7,2020-07-28 04:03:22am
2796,7,2020-07-28 04:03:28am
2769,7,2020-07-28 04:03:30am
2050,7,2020-07-28 04:03:36am
3027,7,2020-07-28 04:03:51am
3254,6,2020-07-28 04:03:56am
3250,7,2020-07-28 04:04:11am
3250,7,2020-07-28 04:04:11am
3250,7,2020-07-28 04:04:12am
3250,7,2020-07-28 04:04:12am
3250,7,2020-07-28 04:04:12am
3250,7,2020-07-28 04:04:12am
3250,7,2020-07-28 04:04:12am
2315,7,2020-07-28 04:04:19am
3350,7,2020-07-28 04:05:19am
2342,7,2020-07-28 04:05:35am
2972,7,2020-07-28 04:05:38am
3027,7,2020-07-28 04:05:46am
3027,7,2020-07-28 04:05:46am
2796,7,2020-07-28 04:05:51am
3027,7,2020-07-28 04:05:52am
2796,7,2020-07-28 04:05:53am
2747,7,2020-07-28 04:05:56am
2972,7,2020-07-28 04:05:57am
2564,7,2020-07-28 04:06:03am
2840,7,2020-07-28 04:06:26am
2853,7,2020-07-28 04:07:04am
9048,7,2020-07-28 04:07:28am
2792,7,2020-07-28 04:07:41am
2199,7,2020-07-28 04:07:53am
9040,7,2020-07-28 04:08:28am
9040,7,2020-07-28 04:08:34am
2980,7,2020-07-28 04:08:40am
9046,6,2020-07-28 04:08:40am
3459,7,2020-07-28 04:08:41am
9046,7,2020-07-28 04:08:49am
3175,7,2020-07-28 04:08:51am
3175,7,2020-07-28 04:09:08am
3175,7,2020-07-28 04:09:15am
3175,7,2020-07-28 04:09:25am
3124,7,2020-07-28 04:09:30am
3124,7,2020-07-28 04:09:43am
3000,7,2020-07-28 04:10:00am
3214,7,2020-07-28 04:10:21am
2616,7,2020-07-28 04:10:32am
2268,7,2020-07-28 04:10:37am
9040,7,2020-07-28 04:10:50am
2426,7,2020-07-28 04:11:21am
3184,7,2020-07-28 04:11:30am
2438,7,2020-07-28 04:12:12am
3673,7,2020-07-28 04:12:21am
2575,7,2020-07-28 04:12:25am
9033,7,2020-07-28 04:12:32am
2885,7,2020-07-28 04:12:36am
2426,7,2020-07-28 04:12:50am
2319,7,2020-07-28 04:12:57am
3412,7,2020-07-28 04:13:00am
2060,7,2020-07-28 04:13:05am
2575,7,2020-07-28 04:13:33am
2696,7,2020-07-28 04:13:47am
2868,7,2020-07-28 04:14:10am
2868,7,2020-07-28 04:14:14am
2252,7,2020-07-28 04:14:28am
2868,7,2020-07-28 04:14:31am
2217,7,2020-07-28 04:15:05am
2518 ,6,2020-07-28 04:16:24am
2518 ,6,2020-07-28 04:16:41am
2518 ,7,2020-07-28 04:16:43am
2518 ,7,2020-07-28 04:16:47am
2518 ,7,2020-07-28 04:16:48am
2188,7,2020-07-28 04:18:18am
3412,7,2020-07-28 04:18:58am
3472,7,2020-07-28 04:19:28am
2060,7,2020-07-28 04:21:00am
2518,7,2020-07-28 04:21:03am
3099,7,2020-07-28 04:22:04am
2696,7,2020-07-28 04:22:12am
3545,7,2020-07-28 04:22:43am
3398,7,2020-07-28 04:22:45am
3398,7,2020-07-28 04:22:49am
5043,7,2020-07-28 04:23:54am
2818,7,2020-07-28 04:24:48am
3545,7,2020-07-28 04:25:10am
2074,7,2020-07-28 04:25:14am
2503,7,2020-07-28 04:25:42am
2957,7,2020-07-28 04:26:11am
2503,7,2020-07-28 04:26:27am
2032,5,2020-07-28 04:27:09am
2032,7,2020-07-28 04:27:17am
2040,7,2020-07-28 04:28:22am
3292,7,2020-07-28 04:29:53am
2511,7,2020-07-28 04:30:18am
3348,7,2020-07-28 04:31:29am
2747,7,2020-07-28 04:32:39am
2474,7,2020-07-28 04:32:56am
2942,7,2020-07-28 04:33:30am
2365,7,2020-07-28 04:34:34am
5069,7,2020-07-28 04:35:48am
2252,7,2020-07-28 04:36:11am
5069,7,2020-07-28 04:36:15am
3261,7,2020-07-28 04:37:50am
3261,7,2020-07-28 04:37:55am
2564,7,2020-07-28 04:37:59am
2091,7,2020-07-28 04:38:03am
2933,7,2020-07-28 04:38:08am
2818,7,2020-07-28 04:38:45am
2818,7,2020-07-28 04:38:52am
2849,7,2020-07-28 04:39:21am
2018,7,2020-07-28 04:40:34am
2217,7,2020-07-28 04:41:02am
2217,10,2020-07-28 04:41:12am
3214,7,2020-07-28 04:41:21am
2217,7,2020-07-28 04:41:23am
2849,7,2020-07-28 04:41:30am
3214,7,2020-07-28 04:41:40am
2781,7,2020-07-28 04:42:59am
2781,7,2020-07-28 04:43:13am
2849,7,2020-07-28 04:43:50am
2849,7,2020-07-28 04:44:09am
3325,7,2020-07-28 04:46:03am
3225,7,2020-07-28 04:46:40am
3225,7,2020-07-28 04:46:46am
1991,7,2020-07-28 04:48:44am
2136,6,2020-07-28 04:48:55am
2136,7,2020-07-28 04:49:02am
1991,7,2020-07-28 04:49:13am
5046,7,2020-07-28 04:50:44am
5013,6,2020-07-28 04:51:30am
2947,7,2020-07-28 04:52:53am
2481,7,2020-07-28 04:55:09am
2840,7,2020-07-28 04:56:33am
2840,7,2020-07-28 04:56:51am
2840,7,2020-07-28 04:57:07am
2083,7,2020-07-28 04:58:19am
2992,7,2020-07-28 04:59:30am
2609,7,2020-07-28 05:00:16am
